id,new_id,title,tags
27526,72,The Crossing Guard,lossofdaughter hit-and-rundriving revenge suspense independentfilm tragedy JackNicholson DavidMorse AnjelicaHuston RobinWright PiperLaurie RichardBradford PriscillaBarnes DavidBaerwald RobbieRobertson JohnSavage KariWuhrer JenniferLeighWarren KellitaSmith BobbyCooper JeffMorris BuddyAnderson EdwardL.Katz JoeViterelli EileenRyan RyoIshibashi DennisFanning LisaCrawford JayKoiwai ElizabethGilliam MichaelRyan MatthewRyan LeoPenn PenelopeAllen RichardC.Sarafian Drama Thriller 1995
9623,73,The Juror,jurors blackmail courtcase son trial courtroom DemiMoore AlecBaldwin JosephGordon-Levitt AnneHeche JamesGandolfini LindsayCrouse TonyLoBianco MichaelConstantine MattCraven ToddSusman MichaelRispoli JulieHalston FrankAdonis MatthewCowles PollyAdams Drama Thriller 1996
46785,74,The White Balloon,fish money celebration goldfish AidaMohammadkhani MohsenKafili FereshtehSadreOrafaiy AnnaBorkowska MohammadShahani Family Drama 1995
400,75,Things to Do in Denver When You're Dead,fathersonrelationship bountyhunter boat wayoflife coffin denver godmother paranoia hitman friendship psychopath revenge murder independentfilm mafia diner blood gangster violence illegalprostitution extramaritalaffair AndyGarcía ChristopherLloyd WilliamForsythe BillNunn TreatWilliams JackWarden SteveBuscemi FairuzaBalk GabrielleAnwar ChristopherWalken MichaelNicolosi SarahTrigger DavidStratton JennyMcCarthy Drama Crime 1995
880,76,Antonia's Line,suicide underdog freelove philosophy rape mentallydisabled lossofmother villagelife worldwarii feminism indiansummer familyhistory widow peasant village mathematics freedom rightandjustice single homosexuality motherdaughterrelationship domesticviolence university womandirector WillekevanAmmelrooy ElsDottermans DoravanderGroen VeerlevanOverloop EstherVriesendorp ArneBang-Hansen ThyrzaRavesteijn MilSeghers JanDecleir ElsiedeBrauw ReinoutBussemaker MarinadeGraaf WimieWilhelm FranWallerZeper Drama Comedy 1995
146599,77,Once Upon a Time... When We Were Colored,"racialsegregation familyrelationships ruralsetting africanamerican AlFreeman,Jr. PhyliciaRashād PaulaKelly SalliRichardson-Whitfield AnnaMariaHorsford BernieCasey IsaacHayes RayJ PollyBergen TajMahal LeonRobinson Romance Drama 1996"
188588,78,Last Summer in the Hamptons, VictoriaFoyt VivecaLindfors JonRobinBaitz SavannahSmithBoucher RoscoeLeeBrowne AndreGregory NickGregory MelissaLeo RoddyMcDowall MarthaPlimpton RonRifkin DianeSalinger BrookeSmith KristofferTabori HollandTaylor HenryJaglom  1995
8447,79,Angels and Insects,classsociety richwoman-poorman scientist naturalist insect MarkRylance KristinScottThomas PatsyKensit JeremyKemp DouglasHenshall AnnetteBadland ChrisLarkin AnnaMassey Drama Romance 1995
10534,80,White Squall,sailingtrip diary sailing survival comingofage teenageboy discipline squall sail shipcaptain caribbean malebonding seasickness stormatsea 1960s JeffBridges CarolineGoodall JohnSavage ScottWolf JeremySisto RyanPhillippe DavidLascher DavidLascher EricMichaelCole JasonMarsden DavidSelby JulioOscarMechoso ZeljkoIvanek BalthazarGetty EthanEmbry Action Drama 1996
17414,81,Dunston Checks In,boss fistfight bully orangutan hotelmanager JasonAlexander FayeDunaway EricLloyd RupertEverett GrahamSack PaulReubens GlennShadix NathanDavis JenniferBassey JudithScott BruceBeatty DannyComden StevenGilborn LoisDeBanzie NatalieCore PaulaMalcomson Adventure Comedy Family 1996
13997,82,Black Sheep,nitrousoxide candidcamera doubleact politicalsatire crookedpolitician womandirector ChrisFarley DavidSpade GrantHeslov TimMatheson GaryBusey BruceMcGill ChristineEbersole TimothyCarhart MichaelPatrickCarter BoydBanks DavidSt.James SkipO'Brien BrandenR.Morgan GypsySpheeris JohnAshker JonathanEverettLewis JamesNoah Comedy 1996
2086,83,Nick of Time,assassination trainstation politics losangeles JohnnyDepp CourtneyChase CharlesS.Dutton ChristopherWalken RomaMaffia PeterStrauss GloriaReuben MarshaMason MiguelNájera BillSmitrovich G.D.Spradlin CharlesCarroll Crime Drama Thriller 1995
9095,84,Mary Reilly,servant monster laboratory jekyllandhyde housemaid 19thcentury JuliaRoberts JohnMalkovich GeorgeCole MichaelGambon GlennClose KathyStaff MichaelSheen BronaghGallagher LindaBassett CiaránHinds HenryGoodman Drama Horror Thriller Romance 1996
12158,85,Vampire in Brooklyn,vampire halfvampire EddieMurphy AngelaBassett AllenPayne KadeemHardison JohnWitherspoon ZakesMokae JoannaCassidy W.EarlBrown SimbiKhali Comedy Horror Romance 1995
9283,86,Beautiful Girls,hometown MattDillon NoahEmmerich AnnabethGish LaurenHolly TimothyHutton UmaThurman MiraSorvino MichaelRapaport RosieO'Donnell PruittTaylorVince MaxPerlich MarthaPlimpton NataliePortman AnneBobby RichardBright SamRobards DavidArquette AdamLeFevre JohnCarrollLynch TomGibis GregDulli JohnScurti FrankAnello CamilleD'Ambrose SarahKatz MartinRuben AllisonLevine EarlR.Burt TrentNicholasThompson NicoleRanallo JoyceLacey AnneW.Erickson OliverOsterberg SterlingRobson HerbieAde TammaraMelloy LoriJ.Ness RachelOliva TomasSettell Comedy Drama Romance 1996
9208,87,Broken Arrow,helicopter river captain underground mexicanstandoff countdown pilot fistfight canyon major betrayal gunfight train explosion parkranger desert military nucleardevice boxing stealthaircraft abandonedmine humvee JohnTravolta ChristianSlater SamanthaMathis DelroyLindo BobGunton FrankWhaley HowieLong VondieCurtis-Hall JackThompson VytoRuginis OusaunElam ShaunToub CaseyBiggs JeffreyJ.Stephen JoeyBox Action Adventure Drama Thriller 1996
40154,88,A Midwinter's Tale,play hamlet christmas actor RichardBriers JoanCollins MichaelMaloney NicholasFarrell JenniferSaunders JuliaSawalha CeliaImrie JohnSessions AdrianScarborough HettaCharnley GerardHoran BrianPettifer PatrickDoyle ShaunPrendergast Comedy 1995
406,89,La Haine,paris neo-nazi skinhead robbery policebrutality hip-hop gun sociallydeprivedfamily breakdance arabian boredom revenge suburb violence policeofficer unemployment capture xenophobia VincentCassel HubertKoundé SaïdTaghmaoui AbdelAhmedGhili SouleymaneDicko HéloïseRauth BenoîtMagimel EdouardMontoute MarcDuret JosephMomo VincentLindon ChristopheRossignon MathieuKassovitz PhilippeNahon ZinedineSoualem RywkaWajsbrot OlgaAbrego LaurentLabasse ChoukriGabteni KarinViard Drama 1995
45549,90,Shopping, SadieFrost JudeLaw SeanPertwee FraserJames SeanBean MarianneFaithfull JonathanPryce RalphIneson EamonnWalker LeeWhitlock JasonIsaacs MelanieHill TillyVosburgh BrianCroucher ChrisConstantinou ClintDyer SimonBateso PollyMoore VinnyMann JulianSandell DanielNewman Action Adventure Drama ScienceFiction Thriller 1994
63076,91,Heidi Fleiss: Hollywood Madam,narration hollywood prostitution NickBroomfield HeidiFleiss MadamAlex IvanNagy CorinneBohrer RonJeremy DarylGates Documentary 1995
11062,92,City Hall,corruption undercover warondrugs mayor drugdealer presidentialelection undercoveragent investigation police drug AlPacino JohnCusack BridgetFonda DannyAiello MartinLandau DavidPaymer RichardSchiff Drama Thriller 1996
13685,93,Bottle Rocket,brotherbrotherrelationship robbery burglar languagebarrier motel independentfilm psychiatrichospital maid theft nervousbreakdown escapade laundryroom LukeWilson OwenWilson LumiCavazos AndrewWilson RobertMusgrave HaleyMiller JamesCaan NedDowd SheaFowler BrianTenenbaum JenniTooley TempleNash Comedy Crime Drama 1996
47475,94,Mr. Wrong, EllenDeGeneres BillPullman JoanCusack DeanStockwell JoanPlowright HopeDavis EllenCleghorne ChristineCattell RobertGoulet Comedy Romance 1996
2045,95,Unforgettable,wifehusbandrelationship experiment police murder suspense memory forensic gunman animalexperimentation RayLiotta LindaFiorentino PeterCoyote ChristopherMcDonald DavidPaymer DuncanFraser ColleenRennison CarolineElliott StellinaRusich Drama Mystery ScienceFiction Thriller 1996
9614,96,Happy Gilmore,lossofmother lossoffather golf sport taxes AdamSandler BenStiller ChristopherMcDonald JulieBowen FrancesBay CarlWeathers RichardKiel BobBarker AllenCovert JoeFlaherty LeeTrevino RobertSmigel DennisDugan KevinNealon VerneLundquist JaredVanSnellenberg KenCamroux Comedy 1996
688,97,The Bridges of Madison County,farewell adultery loveatfirstsight photographer wifehusbandrelationship iowa loveofone'slife motherrole bridge housewife loveletter peasant marriagecrisis photography unsociability secretlove naturedocumentary MerylStreep ClintEastwood AnnieCorley VictorSlezak JimHaynie SarahKathrynSchmitt ChristopherKroon PhyllisLyons DebraMonk RichardLage MichelleBenes AlisonWiegert Drama Romance 1995
10874,98,Muppet Treasure Island,island pirategang puppet treasurehunt TimCurry KevinBishop JenniferSaunders BillyConnolly DaveGoelz FrankOz SteveWhitmire DavidNicholls FrederickWarder HarryJones PeterGeeves JessicaHamilton Action Comedy Music Family Adventure 1996
89333,99,Catwalk, ChristyTurlington AzzedineAlaïa GiorgioArmani NadjaAuermann SandraBernhard KateBetts Brandi CarlaBruni NaomiCampbell NinoCerruti HelenaChristensen FrancescoClemente GraceCoddington CindyCrawford RufusCrawford JayeDavidson ArthurElgort LindaEvangelista GianfrancoFerré JohnGalliano ValentinoGaravani JeanPaulGaultier YasmeenGhauri LadyAmandaHarlech TriciaHelfer KarlLagerfeld YasminLeBon KimoraLee PollyMellen IsaacMizrahi KateMoss Oribe StephanieRoberts RuPaul ÈveSalvail ClaudiaSchiffer ChristianSlater AndréLeonTalley NikiTaylor StellaTennant LizTilberis PatriciaVelásquez GianniVersace VeronicaWebb BruceWeber EmmaWiklund AnnaWintour SharonStone Documentary 1995
197,100,Braveheart,individual scotland inlovewithenemy legend independence idealism revolt tyranny MelGibson CatherineMcCormack SophieMarceau PatrickMcGoohan AngusMacfadyen BrendanGleeson JamesRobinson JamesCosmo SeanMcGinley GerdaStevenson MhairiCalvey JeanneMarine SeanLawlor SandyNelson AlanTall AndrewWeir BrianCox PeterHanly StephenBillington TommyFlanagan RupertVansittart TamWhite IanBannen DavidO'Hara PeterMullan DavidGant MalcolmTierney MartinMurphy GerardMcSorley BernardHorsfall RichardLeaf LiamCarney RalphRiach BarryMcGovern JohnKavanagh AlunArmstrong JulieAustin AlexNorton MichaelByrne WilliamScott-Masson DeanLopata DonalGibson JimmyChisholm JohnMurtagh DavidMcKay NiallO'Brien MartinDempsey JimmyKeogh JoeSavino MalWhyte PaulTucker GraemeFord GregJeloudov RanaMorrison JerO'Leary Action Drama History War 1995
103,101,Taxi Driver,vietnamveteran taxi obsession drugdealer nightshift vigilante alienation misanthrope shottodeath illegalprostitution loner RobertDeNiro CybillShepherd HarveyKeitel JodieFoster PeterBoyle LeonardHarris AlbertBrooks DiahnneAbbott GinoArdito MartinScorsese MurrayMoston RichardHiggs BillMinkin BobMaroff VictorArgo JoeSpinell FrankAdu BrendaDickson NormanMatlock HarryNorthup HarlanCaryPoe StevenPrince PeterSavage NicholasShields RalphS.Singleton AnnieGagen CarsonGrant Mary-PatGreen DebbiMorgan DonStroud Crime Drama 1976
33542,102,Rumble in the Bronx,newyork martialarts supermarket gangwar disabledchild gang wedding diamond bronx duringcreditsstinger JackieChan AnitaMui FrançoiseYip BillTung MarcAkerstream GarvinCross MorganLam KrisLord CarrieCain-Sparks Crime Action Comedy Thriller 1995
43566,103,Before and After, MerylStreep LiamNeeson EdwardFurlong AlfredMolina DanielvonBargen JuliaWeldon DanielvonBargen JohnHeard AnnMagnuson AlisonFolland BernadetteQuigley TimothyPatrickCavanaugh SharonUllrick PaulGiamatti JordanLund Drama Thriller 1996
71754,104,Margaret's Museum,mining dancelesson coalmining bagpipes HelenaBonhamCarter CliveRussell CraigOlejnik KateNelligan KennethWelsh AndreaMorris Drama 1995
51352,105,Anne Frank Remembered,fascism auschwitz typhus victim interview prejudice burglary rabbit KennethBranagh GlennClose Documentary Drama Foreign 1995
16934,106,The Young Poisoner's Handbook,londonengland poison basedontruestory murder serialkiller mentalinstitution teenager psychiatrist stepmother socialmisfit TobiasArnold RuthSheen RogerLloydPack HughO'Conor NormanCaro DorotheaAlexander CharlotteColeman PaulStacey SamanthaEdmonds RobertDemeger JackDeam PeterPacey JoostSiedhoff VilmaHollingbery FrankMills RupertFarley MalcolmSinclair CharlieCreed-Miles AntonySher HazelDouglas ArthurCox JohnThomson JeanWarren SimonKunz FrankCoda TimPotter CateFowler JohnAbbott Comedy Crime Drama 1995
10324,107,If Lucy Fell,roommate single love independentfilm bestfriend brooklynbridge SarahJessicaParker ElleMacpherson ScarlettJohansson EricSchaeffer DominicChianese EmilyHart BenStiller Comedy Romance 1996
78406,108,Steal Big Steal Little,brotherbrotherrelationship twinbrother lawyer estate santabarbaracalifornia AndyGarcía AlanArkin RachelTicotin JoePantoliano AllyWalker DavidOgdenStiers KevinMcCarthy RichardBradford HollandTaylor Comedy Drama 1995
32119,109,The Boys of St. Vincent, HenryCzerny JohnnyMorina BrianDooley PhilipDinn BrianDodd Drama 1992
11066,110,Boomerang,roleofwomen ladykiller success ladies'man chefin casanova womanizer EddieMurphy RobinGivens HalleBerry DavidAlanGrier GraceJones MartinLawrence GeoffreyHolder EarthaKitt ChrisRock TishaCampbell-Martin LelaRochon JohnCanadaTerrell JohnWitherspoon Comedy Romance 1992
11104,111,Chungking Express,ex-girlfriend drugsmuggle girlfriend snackbar romance hongkong pineapple expirationdate flightattendant BrigitteLin TonyLeungChiu-Wai FayeWong TakeshiKaneshiro ValerieChow PiggyChan KwanLee-Na WongChi-Ming LeungSan RicoChuTak-On LynneLangdon VickieEng Drama Comedy Romance 1994
37975,112,The Star Maker, SergioCastellitto TizianaLodato FrancoScaldati LeopoldoTrieste CleliaRondinella TanoCimarosa NicolaDiPinto CostantinoCarrozza JaneAlexander(III) TonySperandeo LeoGullotta LuigiMariaBurruano CarmelloDiMazzarelli AntonellaAttili DomenicoDolce StefanoGabbana MariaRosaParrelo RitaLia AlessandroGuarrera SpiroScimone FrancescoSframeli TonyPalazzo DomenicoGennaro EmilioScimone MassimoPupella GiorgioGuerrieri SalvatoreBilla FilippoTarantino OnofrioDucato PaoloNoto TuriKiller PinoCalabrese AntonioMiceli AuroraQuattrocchi EliaNicosia SimonaMerito GiuseppeZarbo SandroPiro VincenzoFiorenza VincenzoFiorenza FilippoSpitale PinoPellegrino RosarioLanzafame PippoProvvidenti GiorgioLibassi PasqualePalumbo AngeloColajemma AntonelloPuglisi DanieleFerretti FilippoAlesi EmilioAdrisani FrancescoGuzzo GiuseppeFunari BrunoTorrisi UmbertoTerranove RosolinoCottone GiovanniAlamia CorradoSolari OmeroCapanna MarzioHonorato Drama Romance 1995
2074,113,Flirting with Disaster,lsd lookingforbirthparents half-brother independentfilm BenStiller PatriciaArquette TéaLeoni MaryTylerMoore AlanAlda GeorgeSegal LilyTomlin JoshBrolin RichardJenkins CeliaWeston GlennFitzgerald BethOstrosky CynthiaLamontagne DavidPatrickKelly JohnFordNoonan CharletOberly NadiaDajani DonCreech ClarkeBittner TonyKruk JonathanTeagueCook SteveMoreno ToriDavis ShawnMichaelHoward SuzanneSnyder Comedy Romance 1996
27793,114,The Neverending Story III: Escape from Fantasia,flying magic JasonJamesRichter MelodyKay KevinMcNulty TraceyEllis JackBlack CaroleFinn RyanBollman FreddieJones JulieCox MoyaBrady TonyRobinson ThomasPetruo NicoleParker AdrienDorval Fantasy 1994
110972,115,Pie in the Sky, JoshCharles AnneHeche JohnGoodman ChristineLahti ChristineEbersole PeterRiegert DeyYoung BobBalaban WilWheaton Comedy Romance 1996
32622,116,Angela,independentfilm womandirector MirandaRhyne CharlotteEveBlythe AnnaLevine JohnVentimiglia IoTillettWright Comedy Drama 1995
73067,117,Frankie Starlight,boy writer ireland flashback troopship MattDillon CorbanWalker GabrielByrne AnneParillaud NiallToibin OwenRoe ColinFarrell Drama Romance War 1995
11863,118,Jade,callgirl sanfrancisco investigation murder DavidCaruso LindaFiorentino ChazzPalminteri MichaelBiehn RichardCrenna AngieEverhart DonnaMurphy HoltMcCallany DavidHunt KevinTighe RobinThomas VictoriaSmith DrewSnyder SandyBerumen BuddyJoeHooker BobbyBass DickZiker VictorWong KennethTigar RonYuan JohnWyman Action Thriller Mystery Romance 1995
9101,119,Down Periscope,submarine u.s.navy misfit KelseyGrammer LaurenHolly RobSchneider HarryDeanStanton BruceDern WilliamH.Macy RipTorn KenHudsonCampbell TobyHuss DuaneMartin BradfordTatum HarlandWilliams JamesMartinJr. JonathanPenner JordanMarder JamesHarper MattLanders JosephLatimore PattonOswalt JoeSoto JohnShepherd PierrinoMascarino DennisFimple AncelCook RudyHornish TommyTerrell ElliotEaston MichaelConnors PaulTranghese MitchellR.Danton JacksonSleet AnnieTalbot BobDini AndrewChristianEnglish JamieJames JosephKeawkalaya ToddOdom JamesEricAnzalone BrandonLaddBurkey BruceHolman MichaelKoster FelipeRose TimothyD.Rossi TheodoreCarlSoderberg GaryVinant-Tang GabrielleWagner TirralanWatkins Comedy 1996
5757,120,Man of the Year,homosexuality independentfilm mockumentary DirkShafer MaryStein ClaudetteSutherland CalBartlett VivianPaxton MichaelOrnstein BethBroderick CynthiaSzigeti DennisBailey CharlesSloane PhyllisFranklin BillBrochtrup FortAtkinson FelixMontano ThomCollins PaulD.Fow LuLeonard MindySterling PhilDonahue Comedy 1995
9302,121,Up Close & Personal,skabundertv foran nederstehylde RobertRedford MichellePfeiffer StockardChanning JoeMantegna KateNelligan GlennPlummer JamesRebhorn ScottBryce RaymondCruz DedeePfeiffer MichaelLaskin LorielleNew Drama Romance 1996
11000,122,The Birdcage,gay dragqueen homophobia florida comingout senator politician lgbt crossdressing 1990s RobinWilliams GeneHackman NathanLane DianneWiest GrantHeslov HankAzaria DanFutterman CalistaFlockhart ChristineBaranski TomMcGowan Comedy 1996
16388,123,The Brothers McMullen,love independentfilm bestfriend truelove irishcatholic ShariAlbert MaxineBahns CatharineBolz ConnieBritton EdwardBurns PeterJohansen JenniferJostyn MichaelMcGlone ElizabethMcKay JackMulcahy Comedy Drama Romance 1995
9737,124,Bad Boys,miami detective handcuffs airport mexicanstandoff stripclub witnessprotection carcrash internalaffairs gunfight explosion brutality footchase carchase druglord hangar loosecannon bust referencetoskittles blackcop badge actionhero corruptcop WillSmith MartinLawrence TéaLeoni TchékyKaryo JoePantoliano MargHelgenberger MichaelImperioli TheresaRandle AnnaLevine NestorSerrano KevinCorrigan JulioOscarMechoso SaverioGuerra VicManni FrankJohnHughes MikeKirton EmmanuelXuereb RalphGonzalez JohnSalley LisaBoyle MarcMacaulay KarenAlexander HeatherDavis BuddyBolton WillKnickerbocker TiffanySamuels CoryHodges ScottCumberbatch MichaelTaliferro FawnReed JoeyRomano SamAyers Action Comedy Crime Thriller 1995
